total_molecules,total_atoms,total_molecular_mass,iter
11,286,5425.846,106575
11,286,5425.846,106600
11,286,5425.846,106625
11,286,5425.846,106650
10,286,5425.846,106675
10,286,5425.846,106700
10,286,5425.846,106725
10,286,5425.846,106750
10,286,5425.846,106775
11,286,5425.846,106800
11,286,5425.846,106825
11,286,5425.846,106850
11,286,5425.846,106875
11,286,5425.846,106900
11,286,5425.846,106925
11,286,5425.846,106950
11,286,5425.846,106975
10,286,5425.846,107000
11,286,5425.846,107025
10,286,5425.846,107050
10,286,5425.846,107075
10,286,5425.846,107100
11,286,5425.846,107125
11,286,5425.846,107150
11,286,5425.846,107175
11,286,5425.846,107200
11,286,5425.846,107225
11,286,5425.846,107250
11,286,5425.846,107275
10,286,5425.846,107300
11,286,5425.846,107325
10,286,5425.846,107350
10,286,5425.846,107375
10,286,5425.846,107400
10,286,5425.846,107425
11,286,5425.846,107450
11,286,5425.846,107475
11,286,5425.846,107500
11,286,5425.846,107525
11,286,5425.846,107550
10,286,5425.846,107575
10,286,5425.846,107600
10,286,5425.846,107625
10,286,5425.846,107650
10,286,5425.846,107675
10,286,5425.846,107700
11,286,5425.846,107725
11,286,5425.846,107750
11,286,5425.846,107775
11,286,5425.846,107800
11,286,5425.846,107825
11,286,5425.846,107850
11,286,5425.846,107875
11,286,5425.846,107900
10,286,5425.846,107925
11,286,5425.846,107950
10,286,5425.846,107975
10,286,5425.846,108000
10,286,5425.846,108025
10,286,5425.846,108050
11,286,5425.846,108075
11,286,5425.846,108100
11,286,5425.846,108125
11,286,5425.846,108150
10,286,5425.846,108175
11,286,5425.846,108200
10,286,5425.846,108225
11,286,5425.846,108250
11,286,5425.846,108275
11,286,5425.846,108300
11,286,5425.846,108325
11,286,5425.846,108350
11,286,5425.846,108375
10,286,5425.846,108400
11,286,5425.846,108425
10,286,5425.846,108450
10,286,5425.846,108475
10,286,5425.846,108500
10,286,5425.846,108525
10,286,5425.846,108550
10,286,5425.846,108575
11,286,5425.846,108600
11,286,5425.846,108625
11,286,5425.846,108650
11,286,5425.846,108675
11,286,5425.846,108700
11,286,5425.846,108725
10,286,5425.846,108750
10,286,5425.846,108775
10,286,5425.846,108800
10,286,5425.846,108825
10,286,5425.846,108850
10,286,5425.846,108875
10,286,5425.846,108900
11,286,5425.846,108925
11,286,5425.846,108950
11,286,5425.846,108975
11,286,5425.846,109000
11,286,5425.846,109025
11,286,5425.846,109050
11,286,5425.846,109075
11,286,5425.846,109100
11,286,5425.846,109125
11,286,5425.846,109150
11,286,5425.846,109175
11,286,5425.846,109200
11,286,5425.846,109225
11,286,5425.846,109250
11,286,5425.846,109275
11,286,5425.846,109300
11,286,5425.846,109325
11,286,5425.846,109350
10,286,5425.846,109375
10,286,5425.846,109400
10,286,5425.846,109425
10,286,5425.846,109450
11,286,5425.846,109475
10,286,5425.846,109500
11,286,5425.846,109525
10,286,5425.846,109550
11,286,5425.846,109575
10,286,5425.846,109600
11,286,5425.846,109625
10,286,5425.846,109650
10,286,5425.846,109675
10,286,5425.846,109700
10,286,5425.846,109725
11,286,5425.846,109750
11,286,5425.846,109775
11,286,5425.846,109800
11,286,5425.846,109825
11,286,5425.846,109850
10,286,5425.846,109875
10,286,5425.846,109900
11,286,5425.846,109925
10,286,5425.846,109950
11,286,5425.846,109975
10,286,5425.846,110000
11,286,5425.846,110025
11,286,5425.846,110050
11,286,5425.846,110075
11,286,5425.846,110100
11,286,5425.846,110125
11,286,5425.846,110150
11,286,5425.846,110175
11,286,5425.846,110200
10,286,5425.846,110225
10,286,5425.846,110250
10,286,5425.846,110275
10,286,5425.846,110300
11,286,5425.846,110325
10,286,5425.846,110350
11,286,5425.846,110375
10,286,5425.846,110400
11,286,5425.846,110425
11,286,5425.846,110450
11,286,5425.846,110475
11,286,5425.846,110500
11,286,5425.846,110525
11,286,5425.846,110550
11,286,5425.846,110575
11,286,5425.846,110600
10,286,5425.846,110625
11,286,5425.846,110650
10,286,5425.846,110675
11,286,5425.846,110700
11,286,5425.846,110725
11,286,5425.846,110750
11,286,5425.846,110775
11,286,5425.846,110800
11,286,5425.846,110825
10,286,5425.846,110850
10,286,5425.846,110875
10,286,5425.846,110900
10,286,5425.846,110925
11,286,5425.846,110950
11,286,5425.846,110975
11,286,5425.846,111000
10,286,5425.846,111025
11,286,5425.846,111050
11,286,5425.846,111075
11,286,5425.846,111100
11,286,5425.846,111125
11,286,5425.846,111150
11,286,5425.846,111175
11,286,5425.846,111200
10,286,5425.846,111225
10,286,5425.846,111250
10,286,5425.846,111275
10,286,5425.846,111300
11,286,5425.846,111325
11,286,5425.846,111350
11,286,5425.846,111375
11,286,5425.846,111400
11,286,5425.846,111425
11,286,5425.846,111450
11,286,5425.846,111475
11,286,5425.846,111500
10,286,5425.846,111525
10,286,5425.846,111550
10,286,5425.846,111575
10,286,5425.846,111600
11,286,5425.846,111625
11,286,5425.846,111650
11,286,5425.846,111675
11,286,5425.846,111700
11,286,5425.846,111725
11,286,5425.846,111750
11,286,5425.846,111775
11,286,5425.846,111800
11,286,5425.846,111825
11,286,5425.846,111850
11,286,5425.846,111875
11,286,5425.846,111900
11,286,5425.846,111925
11,286,5425.846,111950
10,286,5425.846,111975
11,286,5425.846,112000
10,286,5425.846,112025
10,286,5425.846,112050
10,286,5425.846,112075
10,286,5425.846,112100
10,286,5425.846,112125
11,286,5425.846,112150
11,286,5425.846,112175
11,286,5425.846,112200
11,286,5425.846,112225
11,286,5425.846,112250
11,286,5425.846,112275
11,286,5425.846,112300
11,286,5425.846,112325
10,286,5425.846,112350
10,286,5425.846,112375
10,286,5425.846,112400
10,286,5425.846,112425
11,286,5425.846,112450
11,286,5425.846,112475
11,286,5425.846,112500
11,286,5425.846,112525
11,286,5425.846,112550
11,286,5425.846,112575
11,286,5425.846,112600
11,286,5425.846,112625
10,286,5425.846,112650
11,286,5425.846,112675
10,286,5425.846,112700
10,286,5425.846,112725
10,286,5425.846,112750
10,286,5425.846,112775
11,286,5425.846,112800
11,286,5425.846,112825
11,286,5425.846,112850
11,286,5425.846,112875
11,286,5425.846,112900
11,286,5425.846,112925
11,286,5425.846,112950
11,286,5425.846,112975
11,286,5425.846,113000
11,286,5425.846,113025
10,286,5425.846,113050
11,286,5425.846,113075
10,286,5425.846,113100
11,286,5425.846,113125
11,286,5425.846,113150
11,286,5425.846,113175
11,286,5425.846,113200
11,286,5425.846,113225
11,286,5425.846,113250
11,286,5425.846,113275
10,286,5425.846,113300
11,286,5425.846,113325
11,286,5425.846,113350
11,286,5425.846,113375
11,286,5425.846,113400
11,286,5425.846,113425
10,286,5425.846,113450
11,286,5425.846,113475
11,286,5425.846,113500
11,286,5425.846,113525
11,286,5425.846,113550
11,286,5425.846,113575
11,286,5425.846,113600
11,286,5425.846,113625
11,286,5425.846,113650
10,286,5425.846,113675
11,286,5425.846,113700
10,286,5425.846,113725
10,286,5425.846,113750
10,286,5425.846,113775
11,286,5425.846,113800
11,286,5425.846,113825
11,286,5425.846,113850
11,286,5425.846,113875
11,286,5425.846,113900
11,286,5425.846,113925
11,286,5425.846,113950
11,286,5425.846,113975
11,286,5425.846,114000
11,286,5425.846,114025
11,286,5425.846,114050
11,286,5425.846,114075
11,286,5425.846,114100
11,286,5425.846,114125
10,286,5425.846,114150
10,286,5425.846,114175
10,286,5425.846,114200
10,286,5425.846,114225
10,286,5425.846,114250
10,286,5425.846,114275
10,286,5425.846,114300
11,286,5425.846,114325
11,286,5425.846,114350
11,286,5425.846,114375
11,286,5425.846,114400
11,286,5425.846,114425
11,286,5425.846,114450
11,286,5425.846,114475
10,286,5425.846,114500
10,286,5425.846,114525
10,286,5425.846,114550
10,286,5425.846,114575
10,286,5425.846,114600
10,286,5425.846,114625
11,286,5425.846,114650
10,286,5425.846,114675
11,286,5425.846,114700
11,286,5425.846,114725
11,286,5425.846,114750
11,286,5425.846,114775
11,286,5425.846,114800
11,286,5425.846,114825
11,286,5425.846,114850
11,286,5425.846,114875
11,286,5425.846,114900
11,286,5425.846,114925
11,286,5425.846,114950
11,286,5425.846,114975
11,286,5425.846,115000
11,286,5425.846,115025
11,286,5425.846,115050
11,286,5425.846,115075
11,286,5425.846,115100
11,286,5425.846,115125
11,286,5425.846,115150
11,286,5425.846,115175
11,286,5425.846,115200
10,286,5425.846,115225
11,286,5425.846,115250
11,286,5425.846,115275
10,286,5425.846,115300
11,286,5425.846,115325
10,286,5425.846,115350
11,286,5425.846,115375
11,286,5425.846,115400
11,286,5425.846,115425
11,286,5425.846,115450
11,286,5425.846,115475
10,286,5425.846,115500
10,286,5425.846,115525
10,286,5425.846,115550
10,286,5425.846,115575
10,286,5425.846,115600
10,286,5425.846,115625
11,286,5425.846,115650
11,286,5425.846,115675
11,286,5425.846,115700
11,286,5425.846,115725
11,286,5425.846,115750
11,286,5425.846,115775
11,286,5425.846,115800
11,286,5425.846,115825
9,286,5425.846,115850
10,286,5425.846,115875
10,286,5425.846,115900
11,286,5425.846,115925
11,286,5425.846,115950
11,286,5425.846,115975
11,286,5425.846,116000
11,286,5425.846,116025
11,286,5425.846,116050
11,286,5425.846,116075
11,286,5425.846,116100
11,286,5425.846,116125
11,286,5425.846,116150
11,286,5425.846,116175
11,286,5425.846,116200
11,286,5425.846,116225
11,286,5425.846,116250
11,286,5425.846,116275
11,286,5425.846,116300
10,286,5425.846,116325
10,286,5425.846,116350
10,286,5425.846,116375
11,286,5425.846,116400
10,286,5425.846,116425
11,286,5425.846,116450
11,286,5425.846,116475
11,286,5425.846,116500
11,286,5425.846,116525
11,286,5425.846,116550
11,286,5425.846,116575
11,286,5425.846,116600
11,286,5425.846,116625
11,286,5425.846,116650
10,286,5425.846,116675
10,286,5425.846,116700
10,286,5425.846,116725
10,286,5425.846,116750
10,286,5425.846,116775
10,286,5425.846,116800
11,286,5425.846,116825
10,286,5425.846,116850
11,286,5425.846,116875
11,286,5425.846,116900
11,286,5425.846,116925
11,286,5425.846,116950
11,286,5425.846,116975
11,286,5425.846,117000
11,286,5425.846,117025
11,286,5425.846,117050
10,286,5425.846,117075
10,286,5425.846,117100
10,286,5425.846,117125
10,286,5425.846,117150
11,286,5425.846,117175
11,286,5425.846,117200
11,286,5425.846,117225
11,286,5425.846,117250
11,286,5425.846,117275
11,286,5425.846,117300
11,286,5425.846,117325
11,286,5425.846,117350
11,286,5425.846,117375
11,286,5425.846,117400
10,286,5425.846,117425
10,286,5425.846,117450
10,286,5425.846,117475
10,286,5425.846,117500
11,286,5425.846,117525
11,286,5425.846,117550
11,286,5425.846,117575
11,286,5425.846,117600
11,286,5425.846,117625
11,286,5425.846,117650
11,286,5425.846,117675
11,286,5425.846,117700
10,286,5425.846,117725
10,286,5425.846,117750
10,286,5425.846,117775
10,286,5425.846,117800
11,286,5425.846,117825
11,286,5425.846,117850
11,286,5425.846,117875
11,286,5425.846,117900
11,286,5425.846,117925
11,286,5425.846,117950
11,286,5425.846,117975
11,286,5425.846,118000
11,286,5425.846,118025
11,286,5425.846,118050
11,286,5425.846,118075
11,286,5425.846,118100
11,286,5425.846,118125
11,286,5425.846,118150
11,286,5425.846,118175
11,286,5425.846,118200
11,286,5425.846,118225
11,286,5425.846,118250
11,286,5425.846,118275
11,286,5425.846,118300
11,286,5425.846,118325
11,286,5425.846,118350
11,286,5425.846,118375
11,286,5425.846,118400
11,286,5425.846,118425
11,286,5425.846,118450
11,286,5425.846,118475
11,286,5425.846,118500
11,286,5425.846,118525
11,286,5425.846,118550
11,286,5425.846,118575
11,286,5425.846,118600
10,286,5425.846,118625
11,286,5425.846,118650
11,286,5425.846,118675
11,286,5425.846,118700
11,286,5425.846,118725
11,286,5425.846,118750
10,286,5425.846,118775
10,286,5425.846,118800
10,286,5425.846,118825
10,286,5425.846,118850
10,286,5425.846,118875
10,286,5425.846,118900
11,286,5425.846,118925
11,286,5425.846,118950
11,286,5425.846,118975
11,286,5425.846,119000
11,286,5425.846,119025
11,286,5425.846,119050
11,286,5425.846,119075
11,286,5425.846,119100
10,286,5425.846,119125
11,286,5425.846,119150
10,286,5425.846,119175
10,286,5425.846,119200
11,286,5425.846,119225
11,286,5425.846,119250
11,286,5425.846,119275
10,286,5425.846,119300
11,286,5425.846,119325
11,286,5425.846,119350
11,286,5425.846,119375
11,286,5425.846,119400
11,286,5425.846,119425
11,286,5425.846,119450
11,286,5425.846,119475
11,286,5425.846,119500
11,286,5425.846,119525
11,286,5425.846,119550
11,286,5425.846,119575
11,286,5425.846,119600
11,286,5425.846,119625
11,286,5425.846,119650
11,286,5425.846,119675
11,286,5425.846,119700
11,286,5425.846,119725
11,286,5425.846,119750
11,286,5425.846,119775
11,286,5425.846,119800
11,286,5425.846,119825
11,286,5425.846,119850
11,286,5425.846,119875
11,286,5425.846,119900
11,286,5425.846,119925
11,286,5425.846,119950
10,286,5425.846,119975
11,286,5425.846,120000
11,286,5425.846,120025
11,286,5425.846,120050
11,286,5425.846,120075
11,286,5425.846,120100
11,286,5425.846,120125
11,286,5425.846,120150
11,286,5425.846,120175
11,286,5425.846,120200
11,286,5425.846,120225
11,286,5425.846,120250
11,286,5425.846,120275
11,286,5425.846,120300
11,286,5425.846,120325
11,286,5425.846,120350
11,286,5425.846,120375
11,286,5425.846,120400
10,286,5425.846,120425
11,286,5425.846,120450
11,286,5425.846,120475
11,286,5425.846,120500
11,286,5425.846,120525
11,286,5425.846,120550
11,286,5425.846,120575
11,286,5425.846,120600
11,286,5425.846,120625
10,286,5425.846,120650
10,286,5425.846,120675
11,286,5425.846,120700
11,286,5425.846,120725
11,286,5425.846,120750
11,286,5425.846,120775
11,286,5425.846,120800
11,286,5425.846,120825
11,286,5425.846,120850
11,286,5425.846,120875
11,286,5425.846,120900
11,286,5425.846,120925
10,286,5425.846,120950
10,286,5425.846,120975
10,286,5425.846,121000
10,286,5425.846,121025
11,286,5425.846,121050
11,286,5425.846,121075
11,286,5425.846,121100
11,286,5425.846,121125
11,286,5425.846,121150
11,286,5425.846,121175
11,286,5425.846,121200
11,286,5425.846,121225
10,286,5425.846,121250
10,286,5425.846,121275
10,286,5425.846,121300
10,286,5425.846,121325
10,286,5425.846,121350
11,286,5425.846,121375
11,286,5425.846,121400
11,286,5425.846,121425
11,286,5425.846,121450
11,286,5425.846,121475
11,286,5425.846,121500
11,286,5425.846,121525
11,286,5425.846,121550
11,286,5425.846,121575
11,286,5425.846,121600
11,286,5425.846,121625
10,286,5425.846,121650
10,286,5425.846,121675
10,286,5425.846,121700
9,286,5425.846,121725
10,286,5425.846,121750
10,286,5425.846,121775
11,286,5425.846,121800
11,286,5425.846,121825
11,286,5425.846,121850
11,286,5425.846,121875
11,286,5425.846,121900
11,286,5425.846,121925
11,286,5425.846,121950
10,286,5425.846,121975
10,286,5425.846,122000
11,286,5425.846,122025
10,286,5425.846,122050
11,286,5425.846,122075
10,286,5425.846,122100
10,286,5425.846,122125
10,286,5425.846,122150
10,286,5425.846,122175
11,286,5425.846,122200
11,286,5425.846,122225
11,286,5425.846,122250
11,286,5425.846,122275
11,286,5425.846,122300
10,286,5425.846,122325
11,286,5425.846,122350
11,286,5425.846,122375
11,286,5425.846,122400
10,286,5425.846,122425
10,286,5425.846,122450
10,286,5425.846,122475
10,286,5425.846,122500
10,286,5425.846,122525
11,286,5425.846,122550
11,286,5425.846,122575
11,286,5425.846,122600
11,286,5425.846,122625
11,286,5425.846,122650
11,286,5425.846,122675
11,286,5425.846,122700
11,286,5425.846,122725
11,286,5425.846,122750
11,286,5425.846,122775
11,286,5425.846,122800
11,286,5425.846,122825
10,286,5425.846,122850
11,286,5425.846,122875
11,286,5425.846,122900
11,286,5425.846,122925
11,286,5425.846,122950
11,286,5425.846,122975
11,286,5425.846,123000
11,286,5425.846,123025
11,286,5425.846,123050
11,286,5425.846,123075
11,286,5425.846,123100
11,286,5425.846,123125
11,286,5425.846,123150
10,286,5425.846,123175
10,286,5425.846,123200
10,286,5425.846,123225
10,286,5425.846,123250
10,286,5425.846,123275
10,286,5425.846,123300
10,286,5425.846,123325
11,286,5425.846,123350
10,286,5425.846,123375
11,286,5425.846,123400
10,286,5425.846,123425
11,286,5425.846,123450
10,286,5425.846,123475
11,286,5425.846,123500
11,286,5425.846,123525
11,286,5425.846,123550
10,286,5425.846,123575
11,286,5425.846,123600
10,286,5425.846,123625
11,286,5425.846,123650
11,286,5425.846,123675
11,286,5425.846,123700
11,286,5425.846,123725
11,286,5425.846,123750
11,286,5425.846,123775
11,286,5425.846,123800
11,286,5425.846,123825
11,286,5425.846,123850
11,286,5425.846,123875
11,286,5425.846,123900
10,286,5425.846,123925
11,286,5425.846,123950
11,286,5425.846,123975
11,286,5425.846,124000
11,286,5425.846,124025
11,286,5425.846,124050
11,286,5425.846,124075
10,286,5425.846,124100
11,286,5425.846,124125
11,286,5425.846,124150
10,286,5425.846,124175
10,286,5425.846,124200
10,286,5425.846,124225
11,286,5425.846,124250
11,286,5425.846,124275
10,286,5425.846,124300
11,286,5425.846,124325
11,286,5425.846,124350
11,286,5425.846,124375
11,286,5425.846,124400
11,286,5425.846,124425
10,286,5425.846,124450
11,286,5425.846,124475
10,286,5425.846,124500
11,286,5425.846,124525
11,286,5425.846,124550
11,286,5425.846,124575
10,286,5425.846,124600
11,286,5425.846,124625
11,286,5425.846,124650
11,286,5425.846,124675
11,286,5425.846,124700
11,286,5425.846,124725
11,286,5425.846,124750
11,286,5425.846,124775
11,286,5425.846,124800
11,286,5425.846,124825
11,286,5425.846,124850
11,286,5425.846,124875
11,286,5425.846,124900
10,286,5425.846,124925
10,286,5425.846,124950
10,286,5425.846,124975
10,286,5425.846,125000
11,286,5425.846,125025
11,286,5425.846,125050
11,286,5425.846,125075
10,286,5425.846,125100
10,286,5425.846,125125
11,286,5425.846,125150
11,286,5425.846,125175
11,286,5425.846,125200
11,286,5425.846,125225
11,286,5425.846,125250
11,286,5425.846,125275
11,286,5425.846,125300
11,286,5425.846,125325
10,286,5425.846,125350
11,286,5425.846,125375
10,286,5425.846,125400
11,286,5425.846,125425
10,286,5425.846,125450
11,286,5425.846,125475
10,286,5425.846,125500
11,286,5425.846,125525
11,286,5425.846,125550
11,286,5425.846,125575
11,286,5425.846,125600
11,286,5425.846,125625
11,286,5425.846,125650
11,286,5425.846,125675
11,286,5425.846,125700
11,286,5425.846,125725
11,286,5425.846,125750
11,286,5425.846,125775
10,286,5425.846,125800
11,286,5425.846,125825
10,286,5425.846,125850
11,286,5425.846,125875
11,286,5425.846,125900
11,286,5425.846,125925
11,286,5425.846,125950
11,286,5425.846,125975
11,286,5425.846,126000
11,286,5425.846,126025
11,286,5425.846,126050
10,286,5425.846,126075
11,286,5425.846,126100
10,286,5425.846,126125
11,286,5425.846,126150
11,286,5425.846,126175
11,286,5425.846,126200
11,286,5425.846,126225
11,286,5425.846,126250
11,286,5425.846,126275
11,286,5425.846,126300
11,286,5425.846,126325
11,286,5425.846,126350
11,286,5425.846,126375
11,286,5425.846,126400
11,286,5425.846,126425
11,286,5425.846,126450
10,286,5425.846,126475
11,286,5425.846,126500
11,286,5425.846,126525
11,286,5425.846,126550
11,286,5425.846,126575
11,286,5425.846,126600
11,286,5425.846,126625
11,286,5425.846,126650
11,286,5425.846,126675
10,286,5425.846,126700
11,286,5425.846,126725
10,286,5425.846,126750
10,286,5425.846,126775
10,286,5425.846,126800
10,286,5425.846,126825
11,286,5425.846,126850
11,286,5425.846,126875
11,286,5425.846,126900
11,286,5425.846,126925
11,286,5425.846,126950
11,286,5425.846,126975
11,286,5425.846,127000
11,286,5425.846,127025
11,286,5425.846,127050
11,286,5425.846,127075
10,286,5425.846,127100
11,286,5425.846,127125
10,286,5425.846,127150
11,286,5425.846,127175
11,286,5425.846,127200
11,286,5425.846,127225
11,286,5425.846,127250
11,286,5425.846,127275
11,286,5425.846,127300
11,286,5425.846,127325
11,286,5425.846,127350
