identifier,value1,value2,value3,diff1,diff2,diff3,a,b,c,parabol_min,parabol_min_diff,value4,diff4
5 74  3,0.6087618921,0.6587618921,0.6337618921,12849.35465,12849.67214,12848.45449,1694.238185,-2141.137372,13524.92799,0.6318879456,12848.44826,0.6318879456,12848.44826
5 74  5,2.291144721,2.341144721,2.316144721,12848.39541,12848.40507,12848.38748,20.40907038,-94.34750254,12957.42495,2.311411073,12848.38674,2.311411073,12848.38674
5 74  7,1.14758702,1.19758702,1.17258702,12848.46943,12848.4523,12848.43487,41.59690097,-97.89447514,12906.03057,1.176703947,12848.43387,1.176703947,12848.43387
5 95  1,89.75,90.25,90.0,12866.04256,12850.75299,12848.43491,159.4057913,-28723.62158,1306787.468,90.09591607,12846.96811,90.0,12848.43463
5 95  2,34.52006695,35.02006695,34.77006695,12851.62479,12846.09037,12848.43491,6.762742511,-481.3508611,21409.16792,35.58843622,12843.90543,35.37026762,12844.22732
5 95  3,1.872964043,1.922964043,1.897964043,12847.74772,12853.59013,12852.74852,-3327.345195,12747.21131,644.9872924,1.915522821,12853.77409,1.872964043,12847.74744
5 95  5,-0.015,0.035,0.01,12822.16717,12882.64155,12847.78864,7385.150504,1061.784751,12836.43228,-0.07188646666,12798.26801,0.01,12847.78835
5 95  7,1.762741346,1.812741346,1.787741346,12859.87946,12852.49772,12847.78864,13439.92577,-48201.85674,56065.98117,1.793233742,12847.38292,1.793233742,12847.38292
5102  1,20.74095684,21.24095684,20.99095684,12845.38483,12850.98906,12847.98345,3.256013013,-125.485184,14047.3722,19.26976083,12838.33717,20.53354727,12843.53753
5102  2,13.61128763,14.11128763,13.86128763,12861.17645,12846.81609,12844.77555,147.5315692,-4118.67575,41588.90323,13.95862517,12843.37746,13.95862517,12843.37746
5102  3,2.401851497,2.451851497,2.426851497,12845.645,12843.60938,12843.79776,1327.084146,-6481.984724,20758.60644,2.442190551,12843.48523,2.442190551,12843.48523
5102  5,-0.015,0.035,0.01,12846.7756,12887.53254,12844.15731,36794.81928,79.24251722,12839.6854,-0.001076816231,12839.64245,0.01,12844.15702
5102  7,2.975,3.025,3.0,12853.59519,12837.06981,12844.15731,1880.310614,-11612.37121,30758.47541,3.087886418,12829.63346,3.0,12844.15702
3 18  1,140.2326926,140.4826926,140.3576926,12842.28426,12843.35092,12844.15731,-85.74174385,24073.29329,-1676891.22,140.3825733,12844.2101,140.2326926,12842.28397
3 18  4,-0.9975,-1.0025,-1.0,12846.76959,12840.66801,12842.33217,221861.1109,444942.5374,235923.7587,-1.002750179,12840.65384,-1.0,12842.33188
3 18  8,0.99875,1.00125,1.0,12843.47125,12841.5266,12842.33217,106725.5148,-214228.8921,120345.7094,1.00364422,12840.91453,1.0,12842.33188
3 18  9,1.85616071,1.86616071,1.86116071,12845.15636,12840.13765,12842.33217,12593.38413,-47378.49485,57398.86034,1.881086702,12837.33174,1.881086702,12837.33174
3 18 13,-0.08250852387,-0.08350852387,-0.08300852387,12868.13252,12845.65382,12843.05419,55355905.51,9212502.702,396134.141,-0.08321156178,12840.77189,-0.08321156178,12840.77189
3 18 14,4.707024771,4.712024771,4.709524771,12846.06699,12841.429,12846.54933,-448213.4399,4220816.999,-9923990.285,4.708489999,12847.02897,4.712024771,12841.42872
4 12  1,0.2544696364,0.2554696364,0.2549696364,12840.78452,12841.48185,12841.12633,27397.25103,-13273.60057,14444.40943,0.2422432921,12836.68879,0.25192494,12839.25685
4 12  2,1.545571057,1.546571057,1.546071057,12838.56268,12839.96909,12839.20129,258388.9853,-797569.0537,628301.2117,1.54334956,12837.28723,1.54334956,12837.28723
4 12  3,12.94195527,12.95445527,12.94820527,12835.941,12836.1005,12836.01589,124.434727,-3209.652916,33533.02966,12.89693398,12835.68849,12.89693398,12835.68849
3 17  1,9.875,10.125,10.0,12833.48412,12833.48412,12833.48412,,,,10.0,,10.0,
3 17  4,0.3541,0.3591,0.3566,12833.48412,12833.48412,12833.48412,,,,0.3566,,0.3566,
3 17  8,0.23895,0.24145,0.2402,12833.48412,12833.48412,12833.48412,,,,0.2402,,0.2402,
3 17  9,1.9175,1.9275,1.9225,12833.48412,12833.48412,12833.48412,,,,1.9225,,1.9225,
3 17 13,-0.1345,-0.1355,-0.135,12833.48412,12833.48412,12833.48412,,,,-0.135,,-0.135,
3 17 14,5.5964,5.6014,5.5989,12833.48412,12833.48412,12833.48412,,,,5.5989,,5.5989,
3 10  1,199.875,200.125,200.0,12847.66712,12820.17837,12833.48412,28.07224787,-11338.85416,1157714.4,201.958429,12725.8143,200.0,12833.48383
3 10  4,-0.3822791474,-0.3872791474,-0.3847791474,12834.56264,12833.38522,12833.48412,78370.18089,60545.90669,24527.18994,-0.3862815296,12833.30694,-0.3862815296,12833.30694
3 10  8,0.5760267878,0.5785267878,0.5772767878,12835.15108,12831.64808,12833.32075,50454.40725,-59653.5142,30456.05479,0.5911625708,12823.59209,0.5843120557,12825.9599
3 10  9,2.253380194,2.263380194,2.258380194,12823.76279,12823.56138,12823.62951,1303.115005,-5905.999571,19515.36913,2.266108343,12823.55139,2.266108343,12823.55139
3 10 13,-0.03585959982,-0.03685959982,-0.03635959982,12807.88036,12849.20327,12823.50834,20133915.86,1422799.335,37938.47331,-0.03533339827,12802.30523,-0.03550100382,12802.87083
3 10 14,5.291142866,5.296142866,5.293642866,12801.80493,12800.50258,12801.12354,4834.303341,-51442.62117,149649.9744,5.320582672,12797.61474,5.320582672,12797.61474
4 13  1,0.3051324396,0.3061324396,0.3056324396,12805.52671,12806.55483,12806.31303,-1089024.154,666710.3443,-89234.95589,0.3061044798,12806.5554,0.3051324396,12805.52642
4 13  2,1.811305162,1.812305162,1.811805162,12804.38696,12804.98699,12805.55249,-3462082.858,12545839.22,-11353046.15,1.81189182,12805.57821,1.811305162,12804.38667
4 13  3,9.962248884,9.974748884,9.968498884,12800.92571,12804.49048,12804.39076,-43076.23276,859095.9385,-4270565.48,9.971809087,12804.86248,9.962248884,12800.92542
4 13  4,1.419381278,1.420381278,1.419881278,12800.42655,12803.52768,12800.86927,4431370.887,-12580939.98,8942319.817,1.419531371,12800.32643,1.419531371,12800.32643
5 71  1,89.75,90.25,90.0,12815.01377,12794.08686,12800.61245,63.00587109,-11382.9106,526915.0109,90.33214212,12793.66146,90.0,12800.61216
5 71  2,13.34861796,13.84861796,13.59861796,12803.53902,12798.0536,12800.61245,2.941805606,-90.97983535,13493.80669,15.46326432,12790.38378,13.98710414,12796.79412
5 71  3,3.985956588,4.035956588,4.010956588,12803.14334,12801.80638,12801.92895,873.4563814,-7033.530582,26961.147,4.026263206,12801.72402,4.026263206,12801.72402
5 71  5,-0.01362394272,0.03637605728,0.01137605728,12813.9872,12824.08156,12801.0243,28816.13399,-453.7406899,12802.45685,0.007873031998,12800.6704,0.01,12800.80077
5 71  7,1.367656068,1.417656068,1.392656068,12801.4292,12805.67517,12801.80191,2800.435254,-7715.167017,18114.95732,1.377494267,12801.15786,1.377494267,12801.15786
5 73  1,47.36431738,47.86431738,47.61431738,12799.70219,12799.7022,12799.70217,0.0004030004493,-0.03836011028,12800.61501,47.59313587,12799.70189,47.59313587,12799.70189
5 73  2,-0.05,0.45,0.2,12803.08609,12799.66015,12799.64425,27.66194297,-17.91664183,12802.1211,0.3238500247,12799.21966,0.3238500247,12799.21966
5 73  3,0.075,0.125,0.1,12799.64707,12799.65713,12799.65213,-0.04819577152,0.2107700367,12799.63154,2.186602995,12799.86168,0.1,12799.65184
5 73  5,0.9609,1.0109,0.9859,12799.65198,12799.65227,12799.65213,-0.005693230196,0.01710946228,12799.6408,1.502614658,12799.65336,0.9609,12799.65169
5 73  7,2.975,3.025,3.0,12799.69524,12799.69308,12799.69413,0.04605565773,-0.3195878129,12800.2384,3.469582551,12799.68369,3.0,12799.69385
5 74  1,62.94593893,63.44593893,63.19593893,12799.74719,12799.7122,12799.69413,0.5689961625,-71.9864648,15076.5312,63.25742556,12799.6917,63.25742556,12799.6917
5 74  2,31.29173149,31.79173149,31.54173149,12799.8711,12799.67462,12799.71938,0.8557299904,-54.37537737,13663.46357,31.77134024,12799.67398,31.77134024,12799.67398
5 74  3,0.6068879456,0.6568879456,0.6318879456,12800.5827,12800.99228,12799.66266,1799.727027,-2266.259905,13513.08569,0.6296121221,12799.65305,0.6296121221,12799.65305
5 74  5,2.286411073,2.336411073,2.311411073,12799.60317,12799.61027,12799.59507,18.64798772,-86.06432715,12898.89597,2.307603599,12799.59451,2.307603599,12799.59451
5 74  7,1.151703947,1.201703947,1.176703947,12799.65083,12799.66353,12799.63693,32.404283,-76.00643111,12844.20598,1.17278372,12799.63614,1.17278372,12799.63614
5 95  1,89.75,90.25,90.0,12817.33975,12803.63689,12799.66376,173.1929014,-31202.12798,1418128.681,90.0791191,12798.57932,90.0,12799.66348
5 95  2,35.12026762,35.62026762,35.37026762,12803.18468,12805.74184,12799.66376,76.79197773,-5427.191274,108689.82,35.3369677,12799.57832,35.3369677,12799.57832
5 95  3,1.847964043,1.897964043,1.872964043,12806.40669,12803.98561,12800.01992,8281.964311,-31072.06445,41943.79572,1.875887367,12799.94886,1.875887367,12799.94886
5 95  5,-0.015,0.035,0.01,12773.85863,12831.81521,12799.39395,5508.751545,1048.956632,12788.35351,-0.09520819945,12738.41859,0.01,12799.39366
5 95  7,1.768233742,1.818233742,1.793233742,12816.38954,12808.27338,12799.39395,20700.00783,-74402.22816,79655.22865,1.79715459,12799.07544,1.79715459,12799.07544
5102  1,20.28354727,20.78354727,20.53354727,12798.61285,12803.09101,12800.2232,10.05972499,-404.1673712,16857.76574,20.08839067,12798.22943,20.08839067,12798.22943
5102  2,13.70862517,14.20862517,13.95862517,12817.79986,12800.29741,12798.11468,174.943271,-4918.939994,47373.24465,14.05867161,12796.36334,14.05867161,12796.36334
5102  3,2.417190551,2.467190551,2.442190551,12800.14059,12796.58701,12797.99377,592.0544121,-2962.891061,16502.75134,2.50221179,12795.86058,2.491862456,12795.92399
5102  5,-0.015,0.035,0.01,12801.07652,12842.31577,12796.15306,40868.93502,7.406281746,12791.99211,-9.061016323e-05,12791.99149,0.01,12796.15278
5102  7,2.975,3.025,3.0,12806.74142,12790.67776,12796.15306,4090.438534,-24863.90445,50573.9196,3.039271247,12789.84438,3.0,12796.15278
3 18  1,140.1076926,140.3576926,140.2326926,12795.56758,12798.24052,12796.15306,48.0631622,-13469.36153,956468.903,140.1214664,12795.55817,140.1214664,12795.55817
3 18  4,-0.9975,-1.0025,-1.0,12799.9371,12793.75868,12795.60827,198338.6662,397913.0166,212369.9587,-1.003115086,12793.68336,-1.0,12795.60799
3 18  8,0.99875,1.00125,1.0,12796.73883,12794.47865,12795.60827,299.3650501,-1502.802526,13999.04575,2.509983255,12113.04089,1.0,12795.60799
3 18  9,1.876086702,1.886086702,1.881086702,12798.13651,12795.32893,12795.60827,44977.9312,-169495.5338,172477.5701,1.884207758,12795.16986,1.884207758,12795.16986
3 18 13,-0.08271156178,-0.08371156178,-0.08321156178,12813.50599,12801.21899,12794.12325,52956984.22,8825553.729,380499.3882,-0.08332757104,12793.41026,-0.08332757104,12793.41026
3 18 14,4.709524771,4.714524771,4.712024771,12795.31711,12795.12503,12795.16342,9224.1229,-86967.00797,217781.0217,4.714107179,12795.12313,4.714107179,12795.12313
4 12  1,0.25142494,0.25242494,0.25192494,12795.09022,12795.2448,12795.16261,19606.51264,-9724.162001,14000.57117,0.247982958,12794.85765,0.2489106906,12794.87453
4 12  2,1.54284956,1.54384956,1.54334956,12794.90341,12795.04295,12794.93909,136362.8119,-420771.4368,337385.9697,1.54283793,12794.90311,1.54283793,12794.90311
4 12  3,12.89068398,12.90318398,12.89693398,12794.99047,12794.80815,12794.89103,211.8453703,-5478.897299,48219.43539,12.93135954,12794.63968,12.93135954,12794.63968
3 17  1,9.875,10.125,10.0,12794.53379,12794.53379,12794.53379,,,,10.0,,10.0,
3 17  4,0.3541,0.3591,0.3566,12794.53379,12794.53379,12794.53379,,,,0.3566,,0.3566,
3 17  8,0.23895,0.24145,0.2402,12794.53379,12794.53379,12794.53379,,,,0.2402,,0.2402,
3 17  9,1.9175,1.9275,1.9225,12794.53379,12794.53379,12794.53379,,,,1.9225,,1.9225,
3 17 13,-0.1345,-0.1355,-0.135,12794.53379,12794.53379,12794.53379,,,,-0.135,,-0.135,
3 17 14,5.5964,5.6014,5.5989,12794.53379,12794.53379,12794.53379,,,,5.5989,,5.5989,
3 10  1,199.875,200.125,200.0,12808.33155,12781.61355,12794.53379,28.08076806,-11339.17923,1157399.658,201.9029396,12692.84801,200.0,12794.5335
3 10  4,-0.3837815296,-0.3887815296,-0.3862815296,12796.31874,12793.68235,12794.53379,74681.8888,58223.74692,24141.75176,-0.3898116923,12793.60281,-0.3898116923,12793.60281
3 10  8,0.5830620557,0.5855620557,0.5843120557,12795.32483,12791.82635,12793.6407,-41670.54301,47297.80757,-615.8575724,0.5675208931,12805.38914,0.5855620557,12791.82606
3 10  9,2.261108343,2.271108343,2.266108343,12791.92915,12792.2051,12791.85402,8524.336576,-38606.54528,56503.89435,2.264489731,12791.8314,2.264489731,12791.8314
3 10 13,-0.03500100382,-0.03600100382,-0.03550100382,12780.49149,12817.8585,12791.87139,29214431.73,2036916.293,48284.87472,-0.03486147381,12779.92244,-0.03486147381,12779.92244
3 10 14,5.318082672,5.323082672,5.320582672,12776.56906,12775.64484,12776.13073,-3804.579036,40300.31121,-93942.70077,5.296290447,12778.37557,5.323082672,12775.64456
4 13  1,0.3046324396,0.3056324396,0.3051324396,12774.14032,12775.77122,12775.58686,-2524363.833,1542161.495,-222754.9839,0.3054554726,12775.84999,0.3046324396,12774.14003
4 13  2,1.810805162,1.811805162,1.811305162,12770.49327,12773.57049,12774.18081,-8595700.355,31141950.07,-28193800.18,1.81148416,12774.45593,1.810805162,12770.49299
4 13  3,9.955998884,9.968498884,9.962248884,12768.66051,12770.58536,12770.55277,-23803.71694,474431.093,-2351196.794,9.96548342,12770.80153,9.955998884,12768.66023
4 13  4,1.419031371,1.420031371,1.419531371,12768.50971,12762.57861,12768.63685,-12370775.31,35115476.17,-24906781.69,1.419291649,12769.34748,1.420031371,12762.57833
5 71  1,89.75,90.25,90.0,12777.27901,12771.07835,12762.51149,186.674949,-33613.89214,1525945.717,90.03321633,12762.30525,90.0,12762.51121
5 71  2,13.73710414,14.23710414,13.98710414,12765.9522,12778.4925,12762.51149,155.3736953,-4321.375529,42808.87389,13.90639361,12761.49907,13.90639361,12761.49907
5 71  3,4.001263206,4.051263206,4.026263206,12764.78329,12762.59444,12763.72581,-59.11430526,432.242491,11981.69368,3.655988928,12771.83028,4.051263206,12762.59415
5 71  5,-0.015,0.035,0.01,12771.99919,12792.91555,12762.63742,31711.91528,-215.9110979,12761.62534,0.003404258242,12761.25755,0.01,12762.63714
5 71  7,1.352494267,1.402494267,1.377494267,12768.44213,12766.52072,12762.63742,7750.398486,-21390.68705,27521.87905,1.379973371,12762.58951,1.379973371,12762.58951
5 73  1,47.34313587,47.84313587,47.59313587,12763.03015,12763.03023,12763.03016,0.0005726148956,-0.05434670915,12764.31965,47.45485103,12763.02986,47.45485103,12763.02986
5 73  2,0.07385002466,0.5738500247,0.3238500247,12763.04409,12763.07027,12763.05718,4.00122226e-05,0.05234383752,12763.04022,-654.0980995,12745.92094,0.2,12763.05041
5 73  3,0.075,0.125,0.1,12763.03652,12763.04162,12763.03909,-0.02541300928,0.1072033545,12763.02862,2.109221961,12763.14139,0.1,12763.0388
5 73  5,0.9359,0.9859,0.9609,12763.039,12763.03916,12763.03909,-0.003023035242,0.00896434216,12763.03326,1.482672454,12763.03962,0.9359,12763.03872
5 73  7,2.975,3.025,3.0,12762.98163,12762.98051,12762.98106,0.02436025388,-0.1686255909,12763.26769,3.461080326,12762.97559,3.0,12762.98077
5 74  1,63.00742556,63.50742556,63.25742556,12763.01453,12762.95729,12762.98106,0.07763099855,-9.935941928,13080.86258,63.99468069,12762.93858,63.99468069,12762.93858
5 74  2,31.52134024,32.02134024,31.77134024,12763.18749,12763.12108,12763.10865,0.730135247,-46.52758355,13504.34063,31.86230479,12763.10232,31.86230479,12763.10232
5 74  3,0.6046121221,0.6546121221,0.6296121221,12764.0217,12764.49912,12763.14854,1778.990826,-2230.600001,13462.34905,0.6269284722,12763.13544,0.6269284722,12763.13544
5 74  5,2.282603599,2.332603599,2.307603599,12763.16173,12763.18357,12763.16081,18.93623339,-86.95778172,12862.98881,2.296068599,12763.15801,2.296068599,12763.15801
5 74  7,1.14778372,1.19778372,1.17278372,12763.1499,12763.19215,12763.14655,39.16206054,-91.0123399,12816.01999,1.161996313,12763.14171,1.161996313,12763.14171
5 95  1,89.75,90.25,90.0,12781.27848,12756.02277,12763.08353,89.07360417,-16083.76018,738805.3058,90.28353758,12755.9223,90.0,12763.08324
5 95  2,35.0869677,35.5869677,35.3369677,12767.28439,12760.52181,12763.08353,13.11323954,-940.2894119,29615.54102,35.85267427,12759.59573,35.85267427,12759.59573
5 95  3,1.850887367,1.900887367,1.875887367,12762.90019,12775.01804,12767.09982,2974.85703,-10918.63644,22780.84869,1.835153141,12762.16343,1.835153141,12762.16343
5 95  5,-0.015,0.035,0.01,12739.63507,12800.21157,12766.28953,5814.058329,1095.248741,12754.75564,-0.09418969325,12703.17478,0.01,12766.28925
5 95  7,1.77215459,1.82215459,1.79715459,12772.86673,12777.2122,12766.28953,13999.88968,-50233.02269,57826.44843,1.794050661,12766.15437,1.794050661,12766.15437
5102  1,19.83839067,20.33839067,20.08839067,12765.06261,12768.53456,12765.86532,14.93217629,-592.9828868,18652.15543,19.85587617,12765.05776,19.85587617,12765.05776
5102  2,13.80867161,14.30867161,14.05867161,12782.99826,12768.58554,12765.15111,170.252515,-4815.873844,46820.16929,14.14332658,12763.93072,14.14332658,12763.93072
5102  3,2.466862456,2.516862456,2.491862456,12765.05577,12764.17946,12765.6735,-1689.423806,8402.097313,2319.074515,2.486675422,12765.71867,2.516862456,12764.17917
5102  5,-0.015,0.035,0.01,12770.38424,12809.70721,12764.11989,41481.33436,-43.16741206,12760.40343,0.0005203233301,12760.39192,0.01,12764.11961
5102  7,2.975,3.025,3.0,12774.4002,12759.1252,12764.11989,4228.49566,-25676.47407,51737.08115,3.036123971,12758.60167,3.0,12764.11961
3 18  1,139.9964664,140.2464664,140.1214664,12762.65728,12766.5912,12764.11989,32.27863754,-9030.124363,644318.7999,139.8777187,12762.20184,139.8777187,12762.20184
3 18  4,-0.9975,-1.0025,-1.0,12766.63744,12758.92233,12761.54254,197974.4887,397492.0007,212279.0545,-1.003897025,12758.53566,-1.0,12761.54226
3 18  8,0.99875,1.00125,1.0,12762.67705,12760.40897,12761.54254,296.6584515,-1500.548545,13965.43264,2.529084436,12067.92538,1.0,12761.54226
3 18  9,1.879207758,1.889207758,1.884207758,12764.66354,12758.70746,12761.54254,5718.308455,-22144.57054,34185.15317,1.936286816,12746.0329,1.908099836,12750.57613
3 18 13,-0.08282757104,-0.08382757104,-0.08332757104,12784.14167,12759.19177,12767.67421,15970045.16,2686440.045,125734.4434,-0.08410871788,12757.92915,-0.08410871788,12757.92915
3 18 14,4.711607179,4.716607179,4.714107179,12765.48217,12768.04531,12766.66568,15690.12348,-147417.2203,359028.6643,4.697771197,12762.47826,4.697771197,12762.47826
4 12  1,0.2484106906,0.2494106906,0.2489106906,12763.18873,12769.38293,12769.21892,-11732372.69,5846820.181,-715669.7074,0.2491746698,12770.03621,0.2484106906,12763.18844
4 12  2,1.54233793,1.54333793,1.54283793,12762.43989,12765.27608,12764.80701,-3796084.228,11716321.66,-9027615.815,1.543211498,12765.33648,1.54233793,12762.4396
4 12  3,12.92510954,12.93760954,12.93135954,12762.30898,12764.39271,12762.36624,25205.80823,-651724.0391,4225523.483,12.9280528,12762.09034,12.9280528,12762.09034
3 17  1,9.875,10.125,10.0,12762.39128,12762.39128,12762.39128,,,,10.0,,10.0,
3 17  4,0.3541,0.3591,0.3566,12762.39128,12762.39128,12762.39128,,,,0.3566,,0.3566,
3 17  8,0.23895,0.24145,0.2402,12762.39128,12762.39128,12762.39128,,,,0.2402,,0.2402,
3 17  9,1.9175,1.9275,1.9225,12762.39128,12762.39128,12762.39128,,,,1.9225,,1.9225,
3 17 13,-0.1345,-0.1355,-0.135,12762.39128,12762.39128,12762.39128,,,,-0.135,,-0.135,
3 17 14,5.5964,5.6014,5.5989,12762.39128,12762.39128,12762.39128,,,,5.5989,,5.5989,
3 10  1,199.875,200.125,200.0,12776.89308,12748.76863,12762.39128,28.13313755,-11365.75283,1160587.455,201.9993826,12649.92791,200.0,12762.39099
