iter,molecular_formula,molecular_mass
24900,N128Al128,5245.696
24925,N128Al128,5245.696
24950,N128Al128,5245.696
24975,N128Al128,5245.696
25000,N128Al128,5245.696
25025,N128Al128,5245.696
25050,N128Al128,5245.696
25075,N128Al128,5245.696
25100,N128Al128,5245.696
25125,N128Al128,5245.696
25150,N128Al128,5245.696
25175,N128Al128,5245.696
25200,N128Al128,5245.696
25225,N128Al128,5245.696
25250,N128Al128,5245.696
25275,N128Al128,5245.696
25300,N128Al128,5245.696
25325,N128Al128,5245.696
25350,N128Al128,5245.696
25375,N128Al128,5245.696
25400,N128Al128,5245.696
25425,N128Al128,5245.696
25450,N128Al128,5245.696
25475,N128Al128,5245.696
25500,N128Al128,5245.696
25525,N128Al128,5245.696
25550,N128Al128,5245.696
25575,N128Al128,5245.696
25600,N128Al128,5245.696
25625,N128Al128,5245.696
25650,N128Al128,5245.696
25675,N128Al128,5245.696
25700,N128Al128,5245.696
25725,N128Al128,5245.696
25750,N128Al128,5245.696
25775,N128Al128,5245.696
25800,N128Al128,5245.696
25825,N128Al128,5245.696
25850,N128Al128,5245.696
25875,N128Al128,5245.696
25900,N128Al128,5245.696
25925,N128Al128,5245.696
25950,N128Al128,5245.696
25975,N128Al128,5245.696
26000,N128Al128,5245.696
26025,N128Al128,5245.696
26050,N128Al128,5245.696
26075,N128Al128,5245.696
26100,N128Al128,5245.696
26125,N128Al128,5245.696
26150,N128Al128,5245.696
26175,N128Al128,5245.696
26200,N128Al128,5245.696
26225,N128Al128,5245.696
26250,N128Al128,5245.696
26275,N128Al128,5245.696
26300,N128Al128,5245.696
26325,N128Al128,5245.696
26350,N128Al128,5245.696
26375,N128Al128,5245.696
26400,N128Al128,5245.696
26425,N128Al128,5245.696
26450,N128Al128,5245.696
26475,N128Al128,5245.696
26500,N128Al128,5245.696
26525,N128Al128,5245.696
26550,N128Al128,5245.696
26575,N128Al128,5245.696
26600,N128Al128,5245.696
26625,N128Al128,5245.696
26650,N128Al128,5245.696
26675,N128Al128,5245.696
26700,N128Al128,5245.696
26725,N128Al128,5245.696
26750,N128Al128,5245.696
26775,N128Al128,5245.696
26800,N128Al128,5245.696
26825,N128Al128,5245.696
26850,N128Al128,5245.696
26875,N128Al128,5245.696
26900,N128Al128,5245.696
26925,N128Al128,5245.696
26950,N128Al128,5245.696
26975,N128Al128,5245.696
27000,N128Al128,5245.696
27025,N128Al128,5245.696
27050,N128Al128,5245.696
27075,N128Al128,5245.696
27100,N128Al128,5245.696
27125,N128Al128,5245.696
27150,N128Al128,5245.696
27175,N128Al128,5245.696
27200,N128Al128,5245.696
27225,N128Al128,5245.696
27250,N128Al128,5245.696
27275,N128Al128,5245.696
27300,N128Al128,5245.696
27325,N128Al128,5245.696
27350,N128Al128,5245.696
27375,N128Al128,5245.696
27400,N128Al128,5245.696
27425,N128Al128,5245.696
27450,N128Al128,5245.696
27475,N128Al128,5245.696
27500,N128Al128,5245.696
27525,N128Al128,5245.696
27550,N128Al128,5245.696
27575,N128Al128,5245.696
27600,N128Al128,5245.696
27625,N128Al128,5245.696
27650,N128Al128,5245.696
27675,N128Al128,5245.696
27700,N128Al128,5245.696
27725,N128Al128,5245.696
27750,N128Al128,5245.696
27775,N128Al128,5245.696
27800,N128Al128,5245.696
27825,N128Al128,5245.696
27850,N128Al128,5245.696
27875,N128Al128,5245.696
27900,N128Al128,5245.696
27925,N128Al128,5245.696
27950,N128Al128,5245.696
27975,N128Al128,5245.696
28000,N128Al128,5245.696
28025,N128Al128,5245.696
28050,N128Al128,5245.696
28075,N128Al128,5245.696
28100,N128Al128,5245.696
28125,N128Al128,5245.696
28150,N128Al128,5245.696
28175,N128Al128,5245.696
28200,N128Al128,5245.696
28225,N128Al128,5245.696
28250,N128Al128,5245.696
28275,N128Al128,5245.696
28300,N128Al128,5245.696
28325,N128Al128,5245.696
28350,N128Al128,5245.696
28375,N128Al128,5245.696
28400,N128Al128,5245.696
28425,N128Al128,5245.696
28450,N128Al128,5245.696
28475,N128Al128,5245.696
28500,N128Al128,5245.696
28525,N128Al128,5245.696
28550,N128Al128,5245.696
28575,N128Al128,5245.696
28600,N128Al128,5245.696
28625,N128Al128,5245.696
28650,N128Al128,5245.696
28675,N128Al128,5245.696
28700,N128Al128,5245.696
28725,N128Al128,5245.696
28750,N128Al128,5245.696
28775,N128Al128,5245.696
28800,N128Al128,5245.696
28825,N128Al128,5245.696
28850,N128Al128,5245.696
28875,N128Al128,5245.696
28900,N128Al128,5245.696
28925,N128Al128,5245.696
28950,N128Al128,5245.696
28975,N128Al128,5245.696
29000,N128Al128,5245.696
29025,N128Al128,5245.696
29050,N128Al128,5245.696
29075,N128Al128,5245.696
29100,N128Al128,5245.696
29125,N128Al128,5245.696
29150,N128Al128,5245.696
29175,N128Al128,5245.696
29200,N128Al128,5245.696
29225,N128Al128,5245.696
29250,N128Al128,5245.696
29275,N128Al128,5245.696
29300,N128Al128,5245.696
29325,N128Al128,5245.696
29350,N128Al128,5245.696
29375,N128Al128,5245.696
29400,N128Al128,5245.696
29425,N128Al128,5245.696
29450,N128Al128,5245.696
29475,N128Al128,5245.696
29500,N128Al128,5245.696
29525,N128Al128,5245.696
29550,N128Al128,5245.696
29575,N128Al128,5245.696
29600,N128Al128,5245.696
29625,N128Al128,5245.696
29650,N128Al128,5245.696
29675,N128Al128,5245.696
29700,N128Al128,5245.696
29725,N128Al128,5245.696
29750,N128Al128,5245.696
29775,N128Al128,5245.696
29800,N128Al128,5245.696
29825,N128Al128,5245.696
29850,N128Al128,5245.696
29875,N128Al128,5245.696
29900,N128Al128,5245.696
29925,N128Al128,5245.696
29950,N128Al128,5245.696
29975,N128Al128,5245.696
30000,N128Al128,5245.696
30025,N128Al128,5245.696
30050,N128Al128,5245.696
30075,N128Al128,5245.696
30100,N128Al128,5245.696
30125,N128Al128,5245.696
30150,N128Al128,5245.696
30175,N128Al128,5245.696
30200,N128Al128,5245.696
30225,N128Al128,5245.696
30250,N128Al128,5245.696
30275,N128Al128,5245.696
30300,N128Al128,5245.696
30325,N128Al128,5245.696
30350,N128Al128,5245.696
30375,N128Al128,5245.696
30400,N128Al128,5245.696
30425,N128Al128,5245.696
30450,N128Al128,5245.696
30475,N128Al128,5245.696
30500,N128Al128,5245.696
30525,N128Al128,5245.696
30550,N128Al128,5245.696
30575,N128Al128,5245.696
30600,N128Al128,5245.696
30625,N128Al128,5245.696
30650,N128Al128,5245.696
30675,N128Al128,5245.696
30700,N128Al128,5245.696
30725,N128Al128,5245.696
30750,N128Al128,5245.696
30775,N128Al128,5245.696
30800,N128Al128,5245.696
30825,N128Al128,5245.696
30850,N128Al128,5245.696
30875,N128Al128,5245.696
30900,N128Al128,5245.696
30925,N128Al128,5245.696
30950,N128Al128,5245.696
30975,N128Al128,5245.696
31000,N128Al128,5245.696
31025,N128Al128,5245.696
31050,N128Al128,5245.696
31075,N128Al128,5245.696
31100,N128Al128,5245.696
31125,N128Al128,5245.696
31150,N128Al128,5245.696
31175,N128Al128,5245.696
31200,N128Al128,5245.696
31225,N128Al128,5245.696
31250,N128Al128,5245.696
31275,N128Al128,5245.696
31300,N128Al128,5245.696
31325,N128Al128,5245.696
31350,N128Al128,5245.696
31375,N128Al128,5245.696
31400,N128Al128,5245.696
31425,N128Al128,5245.696
31450,N128Al128,5245.696
31475,N128Al128,5245.696
31500,N128Al128,5245.696
31525,N128Al128,5245.696
31550,N128Al128,5245.696
31575,N128Al128,5245.696
31600,N128Al128,5245.696
31625,N128Al128,5245.696
31650,N128Al128,5245.696
31675,N128Al128,5245.696
31700,N128Al128,5245.696
31725,N128Al128,5245.696
31750,N128Al128,5245.696
31775,N128Al128,5245.696
31800,N128Al128,5245.696
31825,N128Al128,5245.696
31850,N128Al128,5245.696
31875,N128Al128,5245.696
31900,N128Al128,5245.696
31925,N128Al128,5245.696
31950,N128Al128,5245.696
31975,N128Al128,5245.696
32000,N128Al128,5245.696
32025,N128Al128,5245.696
32050,N128Al128,5245.696
32075,N128Al128,5245.696
32100,N128Al128,5245.696
32125,N128Al128,5245.696
32150,N128Al128,5245.696
32175,N128Al128,5245.696
32200,N128Al128,5245.696
32225,N128Al128,5245.696
32250,N128Al128,5245.696
32275,N128Al128,5245.696
32300,N128Al128,5245.696
32325,N128Al128,5245.696
32350,N128Al128,5245.696
32375,N128Al128,5245.696
32400,N128Al128,5245.696
32425,N128Al128,5245.696
32450,N128Al128,5245.696
32475,N128Al128,5245.696
32500,N128Al128,5245.696
32525,N128Al128,5245.696
32550,N128Al128,5245.696
32575,N128Al128,5245.696
32600,N128Al128,5245.696
32625,N128Al128,5245.696
32650,N128Al128,5245.696
32675,N128Al128,5245.696
32700,N128Al128,5245.696
32725,N128Al128,5245.696
32750,N128Al128,5245.696
32775,N128Al128,5245.696
32800,N128Al128,5245.696
32825,N128Al128,5245.696
32850,N128Al128,5245.696
32875,N128Al128,5245.696
32900,N128Al128,5245.696
32925,N128Al128,5245.696
32950,N128Al128,5245.696
32975,N128Al128,5245.696
33000,N128Al128,5245.696
33025,N128Al128,5245.696
33050,N128Al128,5245.696
33075,N128Al128,5245.696
33100,N128Al128,5245.696
33125,N128Al128,5245.696
33150,N128Al128,5245.696
33175,N128Al128,5245.696
33200,N128Al128,5245.696
33225,N128Al128,5245.696
33250,N128Al128,5245.696
33275,N128Al128,5245.696
33300,N128Al128,5245.696
33325,N128Al128,5245.696
33350,N128Al128,5245.696
33375,N128Al128,5245.696
33400,N128Al128,5245.696
33425,N128Al128,5245.696
33450,N128Al128,5245.696
33475,N128Al128,5245.696
33500,N128Al128,5245.696
33525,N128Al128,5245.696
33550,N128Al128,5245.696
33575,N128Al128,5245.696
33600,N128Al128,5245.696
33625,N128Al128,5245.696
33650,N128Al128,5245.696
33675,N128Al128,5245.696
33700,N128Al128,5245.696
33725,N128Al128,5245.696
33750,N128Al128,5245.696
33775,N128Al128,5245.696
33800,N128Al128,5245.696
33825,N128Al128,5245.696
33850,N128Al128,5245.696
33875,N128Al128,5245.696
33900,N128Al128,5245.696
33925,N128Al128,5245.696
33950,N128Al128,5245.696
33975,N128Al128,5245.696
34000,N128Al128,5245.696
34025,N128Al128,5245.696
34050,N128Al128,5245.696
34075,N128Al128,5245.696
34100,N128Al128,5245.696
34125,N128Al128,5245.696
34150,N128Al128,5245.696
34175,N128Al128,5245.696
34200,N128Al128,5245.696
34225,N128Al128,5245.696
34250,N128Al128,5245.696
34275,N128Al128,5245.696
34300,N128Al128,5245.696
34325,N128Al128,5245.696
34350,N128Al128,5245.696
34375,N128Al128,5245.696
34400,N128Al128,5245.696
34425,N128Al128,5245.696
34450,N128Al128,5245.696
34475,N128Al128,5245.696
34500,N128Al128,5245.696
34525,N128Al128,5245.696
34550,N128Al128,5245.696
34575,N128Al128,5245.696
34600,N128Al128,5245.696
34625,N128Al128,5245.696
34650,N128Al128,5245.696
34675,N128Al128,5245.696
34700,N128Al128,5245.696
34725,N128Al128,5245.696
34750,N128Al128,5245.696
34775,N128Al128,5245.696
34800,N128Al128,5245.696
34825,N128Al128,5245.696
34850,N128Al128,5245.696
34875,N128Al128,5245.696
34900,N128Al128,5245.696
34925,N128Al128,5245.696
34950,N128Al128,5245.696
34975,N128Al128,5245.696
35000,N128Al128,5245.696
35025,N128Al128,5245.696
35050,N128Al128,5245.696
35075,N128Al128,5245.696
35100,N128Al128,5245.696
35125,N128Al128,5245.696
35150,N128Al128,5245.696
35175,N128Al128,5245.696
35200,N128Al128,5245.696
35225,N128Al128,5245.696
35250,N128Al128,5245.696
35275,N128Al128,5245.696
35300,N128Al128,5245.696
35325,N128Al128,5245.696
35350,N128Al128,5245.696
35375,N128Al128,5245.696
35400,N128Al128,5245.696
35425,N128Al128,5245.696
35450,N128Al128,5245.696
35475,N128Al128,5245.696
35500,N128Al128,5245.696
35525,N128Al128,5245.696
35550,N128Al128,5245.696
35575,N128Al128,5245.696
35600,N128Al128,5245.696
35625,N128Al128,5245.696
35650,N128Al128,5245.696
35675,N128Al128,5245.696
35700,N128Al128,5245.696
35725,N128Al128,5245.696
35750,N128Al128,5245.696
35775,N128Al128,5245.696
35800,N128Al128,5245.696
35825,N128Al128,5245.696
35850,N128Al128,5245.696
35875,N128Al128,5245.696
35900,N128Al128,5245.696
35925,N128Al128,5245.696
35950,N128Al128,5245.696
35975,N128Al128,5245.696
36000,N128Al128,5245.696
36025,N128Al128,5245.696
36050,N128Al128,5245.696
36075,N128Al128,5245.696
36100,N128Al128,5245.696
36125,N128Al128,5245.696
36150,N128Al128,5245.696
36175,N128Al128,5245.696
36200,N128Al128,5245.696
36225,N128Al128,5245.696
36250,N128Al128,5245.696
36275,N128Al128,5245.696
36300,N128Al128,5245.696
36325,N128Al128,5245.696
36350,N128Al128,5245.696
36375,N128Al128,5245.696
36400,N128Al128,5245.696
36425,N128Al128,5245.696
36450,N128Al128,5245.696
36475,N128Al128,5245.696
36500,N128Al128,5245.696
36525,N128Al128,5245.696
36550,N128Al128,5245.696
36575,N128Al128,5245.696
36600,N128Al128,5245.696
36625,N128Al128,5245.696
36650,N128Al128,5245.696
36675,N128Al128,5245.696
36700,N128Al128,5245.696
36725,N128Al128,5245.696
36750,N128Al128,5245.696
36775,N128Al128,5245.696
36800,N128Al128,5245.696
36825,N128Al128,5245.696
36850,N128Al128,5245.696
36875,N128Al128,5245.696
36900,N128Al128,5245.696
36925,N128Al128,5245.696
36950,N128Al128,5245.696
36975,N128Al128,5245.696
37000,N128Al128,5245.696
37025,N128Al128,5245.696
37050,N128Al128,5245.696
37075,N128Al128,5245.696
37100,N128Al128,5245.696
37125,N128Al128,5245.696
37150,N128Al128,5245.696
37175,N128Al128,5245.696
37200,N128Al128,5245.696
37225,N128Al128,5245.696
37250,N128Al128,5245.696
37275,N128Al128,5245.696
37300,N128Al128,5245.696
37325,N128Al128,5245.696
37350,N128Al128,5245.696
37375,N128Al128,5245.696
37400,N128Al128,5245.696
37425,N128Al128,5245.696
37450,N128Al128,5245.696
37475,N128Al128,5245.696
37500,N128Al128,5245.696
37525,N128Al128,5245.696
37550,N128Al128,5245.696
37575,N128Al128,5245.696
37600,N128Al128,5245.696
37625,N128Al128,5245.696
37650,N128Al128,5245.696
37675,N128Al128,5245.696
37700,N128Al128,5245.696
37725,N128Al128,5245.696
37750,N128Al128,5245.696
37775,N128Al128,5245.696
37800,N128Al128,5245.696
37825,N128Al128,5245.696
37850,N128Al128,5245.696
37875,N128Al128,5245.696
37900,N128Al128,5245.696
37925,N128Al128,5245.696
37950,N128Al128,5245.696
37975,N128Al128,5245.696
38000,N128Al128,5245.696
38025,N128Al128,5245.696
38050,N128Al128,5245.696
38075,N128Al128,5245.696
38100,N128Al128,5245.696
38125,N128Al128,5245.696
38150,N128Al128,5245.696
38175,N128Al128,5245.696
38200,N128Al128,5245.696
38225,N128Al128,5245.696
38250,N128Al128,5245.696
38275,N128Al128,5245.696
38300,N128Al128,5245.696
38325,N128Al128,5245.696
38350,N128Al128,5245.696
38375,N128Al128,5245.696
38400,N128Al128,5245.696
38425,N128Al128,5245.696
38450,N128Al128,5245.696
38475,N128Al128,5245.696
38500,N128Al128,5245.696
38525,N128Al128,5245.696
38550,N128Al128,5245.696
38575,N128Al128,5245.696
38600,N128Al128,5245.696
38625,N128Al128,5245.696
38650,N128Al128,5245.696
38675,N128Al128,5245.696
38700,N128Al128,5245.696
38725,N128Al128,5245.696
38750,N128Al128,5245.696
38775,N128Al128,5245.696
38800,N128Al128,5245.696
38825,N128Al128,5245.696
38850,N128Al128,5245.696
38875,N128Al128,5245.696
38900,N128Al128,5245.696
38925,N128Al128,5245.696
38950,N128Al128,5245.696
38975,N128Al128,5245.696
39000,N128Al128,5245.696
39025,N128Al128,5245.696
39050,H2ON128Al128,5263.711
39075,H2ON128Al128,5263.711
39100,H2ON128Al128,5263.711
39125,N128Al128,5245.696
39150,N128Al128,5245.696
39175,N128Al128,5245.696
39200,N128Al128,5245.696
39225,N128Al128,5245.696
39250,N128Al128,5245.696
39275,N128Al128,5245.696
39300,N128Al128,5245.696
39325,N128Al128,5245.696
39350,N128Al128,5245.696
39375,N128Al128,5245.696
39400,N128Al128,5245.696
39425,N128Al128,5245.696
39450,N128Al128,5245.696
39475,H2ON128Al128,5263.711
39500,H2ON128Al128,5263.711
39525,H2ON128Al128,5263.711
39550,N128Al128,5245.696
39575,N128Al128,5245.696
39600,N128Al128,5245.696
39625,N128Al128,5245.696
39650,N128Al128,5245.696
39675,N128Al128,5245.696
39700,N128Al128,5245.696
39725,N128Al128,5245.696
39750,H2ON128Al128,5263.711
39775,H2ON128Al128,5263.711
39800,H2ON128Al128,5263.711
39825,N128Al128,5245.696
39850,N128Al128,5245.696
39875,N128Al128,5245.696
39900,N128Al128,5245.696
39925,N128Al128,5245.696
39950,N128Al128,5245.696
39975,N128Al128,5245.696
40000,N128Al128,5245.696
40025,N128Al128,5245.696
40050,N128Al128,5245.696
40075,H2ON128Al128,5263.711
40100,N128Al128,5245.696
40125,N128Al128,5245.696
40150,N128Al128,5245.696
40175,N128Al128,5245.696
40200,N128Al128,5245.696
40225,N128Al128,5245.696
40250,N128Al128,5245.696
40275,H2ON128Al128,5263.711
40300,N128Al128,5245.696
40325,H2ON128Al128,5263.711
40350,N128Al128,5245.696
40375,N128Al128,5245.696
40400,N128Al128,5245.696
40425,N128Al128,5245.696
40450,N128Al128,5245.696
40475,N128Al128,5245.696
40500,N128Al128,5245.696
40525,N128Al128,5245.696
40550,N128Al128,5245.696
40575,H2ON128Al128,5263.711
40600,N128Al128,5245.696
40625,H2ON128Al128,5263.711
40650,H2ON128Al128,5263.711
40675,H2ON128Al128,5263.711
40700,H2ON128Al128,5263.711
40725,N128Al128,5245.696
40750,N128Al128,5245.696
40775,N128Al128,5245.696
40800,H2ON128Al128,5263.711
40825,N128Al128,5245.696
40850,H2ON128Al128,5263.711
40875,N128Al128,5245.696
40900,N128Al128,5245.696
40925,H2ON128Al128,5263.711
40950,N128Al128,5245.696
40975,H2ON128Al128,5263.711
41000,N128Al128,5245.696
41025,N128Al128,5245.696
41050,N128Al128,5245.696
41075,N128Al128,5245.696
41100,N128Al128,5245.696
41125,H2ON128Al128,5263.711
41150,H2ON128Al128,5263.711
41175,H2ON128Al128,5263.711
41200,H4O2N128Al128,5281.726
41225,H2ON128Al128,5263.711
41250,H2ON128Al128,5263.711
41275,H2ON128Al128,5263.711
41300,N128Al128,5245.696
41325,N128Al128,5245.696
41350,N128Al128,5245.696
41375,N128Al128,5245.696
41400,N128Al128,5245.696
41425,N128Al128,5245.696
41450,N128Al128,5245.696
41475,N128Al128,5245.696
41500,N128Al128,5245.696
41525,H2ON128Al128,5263.711
41550,H2ON128Al128,5263.711
41575,H2ON128Al128,5263.711
41600,H2ON128Al128,5263.711
41625,N128Al128,5245.696
41650,N128Al128,5245.696
41675,N128Al128,5245.696
41700,N128Al128,5245.696
41725,N128Al128,5245.696
41750,N128Al128,5245.696
41775,N128Al128,5245.696
41800,N128Al128,5245.696
41825,N128Al128,5245.696
41850,N128Al128,5245.696
41875,N128Al128,5245.696
41900,N128Al128,5245.696
41925,N128Al128,5245.696
41950,N128Al128,5245.696
41975,N128Al128,5245.696
42000,H2ON128Al128,5263.711
42025,N128Al128,5245.696
42050,H2ON128Al128,5263.711
42075,H2ON128Al128,5263.711
42100,H2ON128Al128,5263.711
42125,N128Al128,5245.696
42150,H2ON128Al128,5263.711
42175,N128Al128,5245.696
42200,N128Al128,5245.696
42225,N128Al128,5245.696
42250,N128Al128,5245.696
42275,N128Al128,5245.696
42300,N128Al128,5245.696
42325,N128Al128,5245.696
42350,N128Al128,5245.696
42375,H2ON128Al128,5263.711
42400,H2ON128Al128,5263.711
42425,H2ON128Al128,5263.711
42450,H2ON128Al128,5263.711
42475,N128Al128,5245.696
42500,H2ON128Al128,5263.711
42525,N128Al128,5245.696
42550,H2ON128Al128,5263.711
42575,N128Al128,5245.696
42600,N128Al128,5245.696
42625,N128Al128,5245.696
42650,N128Al128,5245.696
42675,N128Al128,5245.696
42700,N128Al128,5245.696
42725,N128Al128,5245.696
42750,N128Al128,5245.696
42775,N128Al128,5245.696
42800,N128Al128,5245.696
42825,H2ON128Al128,5263.711
42850,H2ON128Al128,5263.711
42875,H4O2N128Al128,5281.726
42900,H2ON128Al128,5263.711
42925,N128Al128,5245.696
42950,N128Al128,5245.696
42975,N128Al128,5245.696
43000,N128Al128,5245.696
43025,N128Al128,5245.696
43050,N128Al128,5245.696
43075,N128Al128,5245.696
43100,N128Al128,5245.696
43125,N128Al128,5245.696
43150,N128Al128,5245.696
43175,N128Al128,5245.696
43200,N128Al128,5245.696
43225,H2ON128Al128,5263.711
43250,H2ON128Al128,5263.711
43275,N128Al128,5245.696
43300,H2ON128Al128,5263.711
43325,N128Al128,5245.696
43350,N128Al128,5245.696
43375,N128Al128,5245.696
43400,N128Al128,5245.696
43425,N128Al128,5245.696
43450,N128Al128,5245.696
43475,N128Al128,5245.696
43500,H2ON128Al128,5263.711
43525,N128Al128,5245.696
43550,H2ON128Al128,5263.711
43575,N128Al128,5245.696
43600,N128Al128,5245.696
43625,N128Al128,5245.696
43650,H2ON128Al128,5263.711
43675,H2ON128Al128,5263.711
43700,N128Al128,5245.696
43725,H2ON128Al128,5263.711
43750,N128Al128,5245.696
43775,N128Al128,5245.696
43800,N128Al128,5245.696
43825,N128Al128,5245.696
43850,N128Al128,5245.696
43875,N128Al128,5245.696
43900,N128Al128,5245.696
43925,N128Al128,5245.696
43950,N128Al128,5245.696
43975,N128Al128,5245.696
44000,N128Al128,5245.696
44025,N128Al128,5245.696
44050,H2ON128Al128,5263.711
44075,N128Al128,5245.696
44100,H2ON128Al128,5263.711
44125,N128Al128,5245.696
44150,N128Al128,5245.696
44175,N128Al128,5245.696
44200,N128Al128,5245.696
44225,H2ON128Al128,5263.711
44250,N128Al128,5245.696
44275,H2ON128Al128,5263.711
44300,N128Al128,5245.696
44325,H2ON128Al128,5263.711
44350,H2ON128Al128,5263.711
44375,N128Al128,5245.696
44400,N128Al128,5245.696
44425,N128Al128,5245.696
44450,N128Al128,5245.696
44475,N128Al128,5245.696
44500,N128Al128,5245.696
44525,H2ON128Al128,5263.711
44550,N128Al128,5245.696
44575,H2ON128Al128,5263.711
44600,H2ON128Al128,5263.711
44625,H4O2N128Al128,5281.726
44650,N128Al128,5245.696
44675,H2ON128Al128,5263.711
44700,N128Al128,5245.696
44725,N128Al128,5245.696
44750,N128Al128,5245.696
44775,N128Al128,5245.696
44800,N128Al128,5245.696
44825,N128Al128,5245.696
44850,N128Al128,5245.696
44875,H4O2N128Al128,5281.726
44900,N128Al128,5245.696
44925,H2ON128Al128,5263.711
44950,H2ON128Al128,5263.711
44975,H2ON128Al128,5263.711
45000,N128Al128,5245.696
45025,N128Al128,5245.696
45050,N128Al128,5245.696
45075,N128Al128,5245.696
45100,N128Al128,5245.696
45125,N128Al128,5245.696
45150,N128Al128,5245.696
45175,N128Al128,5245.696
